student_id,age,gender,education_level,previous_courses,videos_watched,assignments_completed,forum_posts,quiz_scores_avg,time_spent_hours,login_frequency,days_active,certification_goal,completed
3128,52,Male,Master,16,98,1,42,20.11110678550687,169.80971701861273,58,4,1,0
3129,45,Male,Bachelor,3,37,3,27,53.14157844324097,76.77592655000159,95,8,1,0
3130,46,Male,PhD,11,52,4,40,74.8656194035155,23.64708578909036,53,49,1,1
3131,26,Male,Master,12,86,1,47,24.097153490511857,113.49954575962042,73,29,0,0
3132,55,Male,Master,3,76,11,25,92.42032957557718,190.47211228488186,1,82,1,1
3133,23,Female,Master,0,96,7,4,86.64979033316035,108.50257980776301,99,55,1,1
3134,36,Female,High School,0,92,0,14,25.117821173384257,137.3269511571943,47,37,0,0
3135,61,Other,Master,6,52,2,45,98.96380673657939,163.284257378204,5,6,1,1
3136,28,Male,Bachelor,8,45,6,8,66.91710941150163,159.86802444948395,42,24,1,0
3137,19,Other,PhD,0,97,9,31,28.610003742040035,14.623745702747936,16,79,0,1
3138,64,Female,Master,15,97,0,25,68.10374553055681,148.199082646185,78,40,1,1
3139,61,Female,Master,17,90,12,36,66.62482704032915,189.88991317457493,35,12,1,1
3140,61,Female,PhD,14,14,10,14,60.6193624734329,140.13044679611545,23,64,1,1
3141,26,Male,Master,5,58,14,40,71.16961110784749,167.28857874209353,60,46,1,1
3142,38,Male,High School,1,49,1,3,26.831569037524005,97.10994020222394,28,14,1,0
3143,41,Female,Bachelor,8,8,2,35,97.89854855895345,63.81386527457429,77,27,1,0
3144,51,Other,PhD,3,25,13,19,85.78957572751581,135.24784461817478,57,37,0,1
3145,39,Other,PhD,12,2,13,26,74.57413526293209,98.43999562388304,65,77,1,1
3146,20,Female,High School,10,99,1,20,2.6304993603249116,179.05777126288103,85,62,1,1
3147,29,Other,Bachelor,12,46,1,21,59.0385373250624,194.87639371877188,52,67,1,1
3148,45,Female,High School,10,4,11,6,70.64839881423805,163.9604135018001,69,80,1,1
3149,47,Other,Bachelor,18,61,10,46,85.40998271078831,198.5359234970888,8,76,1,1
3150,43,Female,High School,7,83,5,30,94.61571217889426,69.67411967886063,75,14,0,0
3151,38,Other,Master,6,83,6,16,91.58530999417525,179.1510757508967,41,39,1,1
3152,45,Male,High School,15,4,5,49,40.604493248268824,65.9867257594759,38,5,1,0
3153,43,Female,PhD,2,9,10,6,89.65011879739528,23.607615061190714,68,76,1,1
3154,50,Female,PhD,16,79,5,18,0.07488092148711933,124.27473906228974,39,26,1,0
3155,38,Other,PhD,17,62,14,27,35.14752115077865,90.99772686239926,58,81,0,1
3156,52,Female,High School,14,24,8,9,11.388106923039365,184.33984668612356,43,53,1,1
3157,51,Female,PhD,16,43,7,26,88.30677000502024,98.43877751560302,64,63,1,1
3158,58,Female,PhD,10,24,13,12,92.79819054335854,185.5265158628606,73,11,1,1
3159,64,Male,Master,4,29,7,1,25.600841815022367,15.726773439020514,10,33,0,0
3160,35,Male,Master,15,13,5,21,36.73104481254633,166.10236714926694,90,41,1,0
3161,28,Other,Bachelor,14,85,4,19,98.38776194170924,151.82285369287646,86,40,1,1
3162,40,Male,Bachelor,9,42,8,42,56.60634637293964,143.99565469570845,83,46,1,1
3163,39,Other,Bachelor,13,27,11,4,49.70558434216395,71.02717101375795,4,4,1,0
3164,34,Male,High School,1,93,1,5,50.043542501657726,156.7519271995149,76,11,1,0
3165,22,Other,Bachelor,15,18,6,34,69.61881792727826,96.6593158489554,73,81,0,1
3166,61,Male,High School,18,41,5,0,95.45430347720139,143.04070217695363,48,27,1,1
3167,28,Male,High School,7,19,6,34,36.66224297523728,110.44542935703407,50,8,1,0
3168,47,Other,Bachelor,14,98,11,2,17.265794614904294,31.487940906682212,35,21,1,0
3169,32,Female,Bachelor,9,85,3,35,18.501289215299042,12.911718034660446,15,5,0,0
3170,44,Female,High School,4,78,8,6,2.035903808490669,73.23733024068075,6,62,1,1
3171,52,Male,Master,19,10,6,28,55.54104961192942,186.5577645891697,95,32,1,0
3172,50,Other,PhD,15,53,1,14,92.91172188704508,105.94700416431063,88,89,0,1
3173,37,Female,PhD,11,97,12,10,71.30768953789479,160.43841352337418,43,58,0,1
3174,33,Other,PhD,12,23,3,17,99.29645265724709,115.19061412976627,25,72,1,1
3175,51,Female,Master,8,69,4,43,90.95274074254557,191.58105725468752,35,27,1,1
3176,19,Other,High School,16,16,1,3,49.18576733904242,73.89111243092017,52,26,1,0
3177,52,Male,Bachelor,19,27,9,23,48.654938059119814,11.410091075594586,91,40,1,0
3178,57,Other,High School,11,49,7,10,62.83572298285682,156.13367666111694,43,29,1,1
3179,45,Female,High School,4,94,0,5,11.093559740231107,141.09130166621827,11,73,1,1
3180,64,Male,Bachelor,11,99,14,17,60.76842404512697,105.50687644766923,89,82,0,1
3181,56,Other,Master,0,54,2,14,46.40740198118182,65.27824863806293,67,7,0,0
3182,23,Female,PhD,19,72,14,2,64.27404266726113,37.653029537887846,22,21,1,1
3183,26,Male,PhD,15,9,13,16,56.520996828519245,96.45520883526287,87,80,1,1
3184,37,Other,High School,11,20,0,32,31.03958602845186,133.24028185809738,94,67,1,1
3185,18,Female,Master,8,57,14,33,60.77619830184068,115.77728587403857,29,10,1,1
3186,25,Other,PhD,12,33,4,29,36.60143528696798,87.49810207432161,62,62,1,0
3187,40,Other,Master,16,94,7,18,19.462114064781787,107.938888865839,2,8,0,0
3188,20,Male,Bachelor,16,92,6,8,67.50708477580316,21.590986062919693,79,4,1,0
3189,21,Male,High School,3,42,8,39,30.63470930185802,139.16802077198426,33,29,1,1
3190,42,Female,High School,13,10,1,43,88.90247798660361,146.8512087591867,91,12,1,0
3191,64,Male,Master,18,32,11,30,19.933245971421364,2.290520819418118,48,51,1,0
3192,55,Female,PhD,6,57,7,26,60.014403843251394,54.10391117217379,43,19,1,0
3193,32,Other,Master,2,45,7,46,57.15487748492533,18.423372034654605,40,31,1,0
3194,38,Other,Bachelor,0,60,13,24,19.774180080115155,199.64642637489936,47,26,1,1
3195,52,Female,PhD,11,61,5,6,43.988683886453984,118.66856675103267,70,6,1,0
3196,63,Other,PhD,14,0,2,47,67.55387715427943,93.14761884531248,7,29,1,0
3197,31,Male,Master,10,20,1,6,31.852720448997417,92.60020379621146,6,17,1,0
3198,53,Other,Bachelor,9,61,13,19,11.3830657407465,192.95478384575404,36,20,0,0
3199,29,Male,PhD,1,63,7,43,61.52407149578807,131.9711276299097,54,42,1,1
3200,34,Female,High School,3,86,5,48,22.41219022605161,33.73191164941795,70,47,1,0
3201,56,Female,Bachelor,16,72,3,42,68.14749796695877,89.63176559917348,49,74,0,1
3202,26,Other,PhD,16,55,4,35,83.94670965841674,154.83936818917985,81,70,1,1
3203,52,Other,Master,7,0,4,18,12.335537144979558,84.67001337175861,20,2,1,0
3204,30,Male,PhD,13,20,12,1,43.76091022213009,61.90668517737172,33,74,1,1
3205,32,Male,High School,3,21,8,33,44.49222693488027,198.24321531605108,48,37,1,1
3206,35,Other,Bachelor,5,53,12,16,63.253591865429414,187.1274269224458,26,19,0,1
3207,50,Other,PhD,18,3,12,23,33.4407928797568,188.31207386479173,7,41,1,1
3208,23,Female,High School,3,64,8,8,41.856915558878015,26.334505934547536,33,16,0,0
3209,44,Female,PhD,2,50,7,0,1.1991244028255243,46.851051361832404,17,84,1,0
3210,40,Female,PhD,19,73,7,41,12.24259111832593,88.41339163316819,50,60,1,0
3211,44,Other,Bachelor,5,62,11,27,56.986209955500414,166.42585164651166,11,57,1,1
3212,51,Other,Master,6,14,1,14,21.58958002950281,147.36550804552462,85,64,1,0
3213,63,Other,Master,13,35,13,20,14.457688979637506,169.93347903048584,50,5,1,0
3214,55,Female,High School,11,28,2,14,32.44127679641632,184.15265823147416,62,18,1,0
3215,31,Other,High School,15,51,13,22,16.35356949331235,156.15336861010402,39,72,0,1
3216,53,Male,High School,19,45,7,1,5.962243647810295,52.35400202899565,21,13,0,0
3217,25,Other,Bachelor,7,68,12,45,28.385824914417533,57.089136477433854,7,74,0,0
3218,52,Other,Master,1,28,4,35,16.43584413655511,70.49753632461969,27,36,1,0
3219,36,Other,High School,12,46,6,49,79.93957423348364,60.615073366723514,49,19,1,0
3220,47,Other,High School,7,90,13,8,6.265696693066314,49.81978994062261,46,31,1,0
3221,31,Other,PhD,19,24,7,1,74.74432367666921,150.49721197514845,55,23,1,1
3222,37,Male,PhD,15,79,5,1,38.27963474832018,6.798210180076247,31,32,1,0
3223,42,Male,High School,3,15,14,17,67.5321309349395,145.678747619013,10,11,1,1
3224,57,Other,PhD,15,99,4,16,5.268943633338918,164.7127543029936,20,66,1,1
3225,41,Female,PhD,19,88,7,40,92.07039947895709,13.208808668963567,25,5,0,0
3226,31,Other,PhD,5,40,0,7,76.73756972516094,12.369421440199236,13,13,1,0
3227,43,Other,Bachelor,3,64,0,33,14.014307187422615,57.0927605786602,78,86,0,0
3228,55,Other,High School,15,68,0,33,21.878437102736036,41.661363120333036,13,64,1,0
3229,40,Female,High School,12,19,2,4,64.39962326394858,116.22673473803866,75,35,1,0
3230,39,Female,PhD,4,68,9,43,92.15626042943504,135.09030870032672,99,83,1,1
3231,36,Female,Bachelor,14,35,12,28,44.58323910062335,126.82839922086495,2,29,1,1
3232,63,Male,PhD,7,92,11,27,48.56327950218057,71.46947405244455,56,23,1,1
3233,20,Female,Bachelor,6,97,5,15,23.780026138902965,99.67956692272723,6,83,1,1
3234,59,Male,High School,13,57,5,13,38.301087562113224,127.99816590082378,38,80,1,1
3235,36,Male,PhD,6,47,4,1,28.601770283030568,23.88525376127406,56,16,0,0
3236,26,Female,High School,6,81,12,39,35.05711496378131,45.90238289077882,64,26,1,0
3237,45,Female,Bachelor,17,1,12,3,2.059762475534721,178.09923079723654,24,3,1,0
3238,37,Female,Master,9,79,13,40,4.106074467223775,68.46527530982284,30,23,1,0
3239,62,Male,Bachelor,17,28,6,30,68.06865339089029,160.23127638394106,85,57,0,1
3240,24,Other,Master,13,96,4,25,68.17951889226286,50.19795046742881,9,9,0,0
3241,31,Female,High School,9,15,13,26,33.0230600335835,8.32807030720437,81,51,1,0
3242,26,Female,High School,6,34,1,33,88.54623967538369,100.08011849468193,76,88,0,1
3243,36,Female,PhD,6,61,3,30,26.611211619992336,178.49640871249727,71,33,1,0
3244,64,Male,Master,6,80,0,47,39.578478197389366,163.85690982842755,8,78,1,1
3245,31,Male,Bachelor,4,3,6,10,73.1375624283156,50.587833784897974,78,24,1,0
3246,55,Other,High School,0,67,3,7,74.35681177907001,181.9871548848694,7,50,0,1
3247,53,Female,Master,13,50,12,11,86.11657627051838,95.94317898326064,96,52,1,1
3248,57,Male,Bachelor,17,88,3,34,2.9059041905962424,9.799800757734012,98,71,1,0
3249,34,Other,Master,12,32,12,44,18.375868114115846,5.584923953550347,18,38,1,0
3250,47,Female,Bachelor,7,77,3,33,64.0571770670061,97.022746800665,29,44,1,1
3251,26,Male,Bachelor,7,23,2,12,33.81997692364037,109.26457114276324,8,89,1,1
3252,50,Female,Bachelor,9,74,7,26,4.356167093086816,15.982584116518073,82,56,1,0
3253,42,Female,Bachelor,16,24,3,7,58.64666739066885,184.4481307450358,46,66,1,1
3254,31,Male,Master,5,27,7,46,39.30731984648116,143.64336569816462,45,45,0,1
3255,28,Male,Master,14,6,8,20,36.4094858544017,160.25647169734836,89,52,0,0
3256,52,Male,PhD,14,35,0,40,26.436428468582584,116.80465024327032,0,1,1,0
3257,58,Female,Master,15,9,14,10,0.5997893116962638,132.70881523090293,2,87,0,1
3258,31,Female,Master,7,35,3,21,18.236001697062687,77.57204596542407,33,82,1,0
3259,47,Other,PhD,18,94,5,20,47.42352978186051,135.85941698881865,24,64,1,1
3260,58,Female,Master,19,82,7,27,27.57364530878068,195.63657828085388,29,8,1,0
3261,21,Male,Bachelor,14,17,13,2,87.43886792634551,129.54318212219377,0,43,1,1
3262,21,Female,High School,2,5,5,6,14.299966215636639,68.32674457463395,17,8,1,0
3263,45,Other,High School,5,91,11,13,87.53402870362015,57.04782447649357,32,29,0,0
3264,25,Other,PhD,7,6,5,14,40.482580849570724,192.66918816941262,8,13,1,0
3265,19,Male,Master,15,11,9,8,27.584031306871417,37.00045942161301,6,1,0,0
3266,58,Male,Master,14,40,3,42,30.429185851483954,161.23932233392395,29,29,1,0
3267,63,Other,PhD,12,62,8,6,33.00707928289921,93.05245840175176,76,50,0,0
3268,39,Other,High School,19,97,6,11,50.6563984682378,88.75195087056011,80,37,1,1
3269,58,Other,Bachelor,14,24,13,18,35.388231126380454,149.50755759576978,12,1,0,0
3270,33,Male,Master,17,80,10,26,64.72063470381876,29.607686009188683,12,69,1,1
3271,46,Other,PhD,12,52,5,17,42.51790070829311,93.25918522898408,41,48,1,0
3272,47,Other,Bachelor,7,32,0,12,67.16437096827069,7.1667375535496625,73,55,0,0
3273,29,Male,PhD,13,86,1,42,60.4426418351602,134.08136430229388,77,66,1,1
3274,52,Female,PhD,10,72,11,0,24.445397242926138,11.675456790733275,62,63,1,1
3275,28,Female,PhD,5,5,5,37,81.27732878500883,17.457759534777395,68,22,1,0
3276,63,Other,High School,0,61,10,20,79.89814677729234,168.96527624584064,35,11,1,1
3277,38,Female,High School,1,65,14,33,98.89804670163754,88.5910374031856,34,29,1,1
3278,38,Female,PhD,12,8,0,12,17.50501344334564,40.195137709648506,45,3,0,0
3279,22,Female,Master,0,66,14,44,84.78382192736854,118.51691519107597,44,45,0,1
3280,37,Female,Bachelor,3,15,14,40,87.19809225426151,103.85665291690628,55,77,1,1
3281,54,Other,Master,1,88,10,22,64.21641666023702,82.18166534857163,86,3,1,1
3282,20,Female,High School,19,87,4,0,50.63847777826904,181.0834133498695,4,74,1,1
3283,61,Female,Bachelor,15,92,0,22,95.72595561690333,149.89159963046922,43,68,1,1
3284,50,Male,PhD,2,54,12,27,97.26919278763293,30.318574251059328,27,14,1,1
3285,26,Other,Master,16,39,2,31,64.1697456342201,114.15492998948397,86,87,1,1
3286,26,Male,Master,4,25,11,7,35.95598579241624,17.748780140953425,41,81,0,0
3287,21,Male,PhD,7,37,11,25,81.7165183465944,48.93079408856131,97,65,0,1
3288,52,Other,Master,11,34,11,13,8.925546721492294,181.97206934412807,30,57,1,1
3289,34,Female,High School,11,86,6,23,29.059564402978644,92.41598514164843,6,15,0,0
3290,51,Male,PhD,0,67,4,47,98.55542947728502,178.42122032354033,6,60,1,1
3291,41,Other,Master,0,58,14,28,81.43333872069695,33.199793118312826,3,54,1,1
3292,49,Female,PhD,14,13,11,3,93.95824715691238,41.068349502327784,31,2,1,0
3293,18,Other,Bachelor,16,46,14,17,59.4794571385757,70.56494461341856,27,82,0,1
3294,25,Male,PhD,1,70,9,13,40.767245814811595,73.26512845189335,55,64,1,1
3295,62,Female,Master,16,71,0,26,97.96901033910379,149.05545404612485,3,86,1,1
3296,40,Female,High School,19,41,0,40,30.942558585715474,119.88211239367439,7,28,1,0
3297,64,Other,PhD,8,50,14,46,75.74142789089234,110.64988518932601,13,77,1,1
3298,57,Female,PhD,11,18,7,2,55.82069579002082,120.47510136561878,29,67,0,0
3299,29,Male,Master,3,65,10,29,22.850714551446536,146.4382745046818,2,3,1,0
3300,29,Male,High School,12,46,13,35,1.7483287408542658,178.56332772181776,1,53,1,1
3301,63,Male,High School,3,64,12,22,38.37640905040834,82.94799129544404,9,26,1,1
3302,64,Other,Bachelor,6,41,8,17,54.76853928773087,160.58518858469307,69,4,0,0
3303,32,Female,Bachelor,13,37,6,45,18.31904009534666,99.01937661720572,70,16,1,0
3304,58,Female,Master,8,12,12,46,41.45548858612267,144.41564850990767,15,72,1,1
3305,36,Female,High School,0,43,2,39,61.51899306589599,174.9647576119535,69,54,1,1
3306,43,Male,High School,0,23,11,9,71.49231264211244,6.44296447296675,79,16,0,0
3307,46,Female,Bachelor,19,95,5,11,5.274252990653738,109.3259510673561,90,31,1,0
3308,39,Male,Bachelor,3,29,2,40,66.41808218023608,197.87612529209508,75,87,0,1
3309,57,Female,Master,0,69,9,7,5.666730887771987,99.24488290449283,85,2,1,0
3310,38,Male,High School,9,37,3,31,2.818549535934378,172.86073652033843,78,73,1,1
3311,55,Female,PhD,1,96,11,16,15.241202591050573,37.17997048336588,21,45,1,0
3312,37,Other,Bachelor,14,22,3,40,65.36440572115654,120.85741804926633,34,54,0,0
3313,46,Other,Master,2,73,2,44,5.282144288445667,174.06119264688903,78,59,1,0
3314,21,Male,High School,8,56,9,13,2.089621220557414,86.30662632375423,86,59,1,0
3315,24,Male,High School,16,78,5,36,11.79595113475539,97.34441178100874,48,22,1,0
3316,45,Female,Bachelor,12,22,4,8,94.9720990710571,16.40358088980356,1,34,1,0
3317,45,Female,Master,2,35,10,25,90.72777499272165,8.434418390121001,65,73,1,1
3318,21,Other,PhD,3,56,8,47,8.646597509965403,93.74165991659665,18,56,1,0
3319,39,Female,Bachelor,3,0,8,23,30.401318351656304,168.69506632822677,68,34,1,0
3320,29,Male,Master,10,71,2,22,94.72924390472667,186.264854422943,3,26,1,1
3321,62,Male,High School,6,2,12,30,9.76876734565012,131.73060069225514,91,71,0,0
3322,20,Male,PhD,10,13,8,38,9.459598198103425,165.27971986692347,81,45,0,0
3323,39,Male,Master,10,80,12,43,8.600389773472894,146.97083253168105,40,76,1,1
3324,61,Male,PhD,9,33,11,1,97.64762390986759,140.29716538008188,55,81,0,1
3325,19,Other,Master,4,69,2,49,74.31085132824326,153.80661975735174,54,21,1,0
3326,41,Other,Master,12,68,3,17,21.448436735929842,101.06059048218583,30,43,1,0
3327,51,Male,Master,11,50,0,15,4.5947261296502955,91.5876206993709,21,86,0,0
3328,44,Female,Master,9,28,4,28,96.52415089115334,31.828704448372026,74,39,0,0
3329,58,Male,PhD,6,98,11,10,42.54890417596911,168.76306334161796,47,13,0,0
3330,18,Other,Bachelor,18,81,8,1,59.83753882949746,8.922776020780931,79,42,0,0
3331,25,Male,PhD,18,47,14,13,27.91962334981254,53.488824247465814,3,45,1,1
3332,40,Other,Master,18,93,1,3,75.83603222909326,103.98322942914582,20,87,1,1
3333,55,Other,PhD,11,78,3,38,19.680234589401646,194.31962250440992,40,51,1,1
3334,23,Male,PhD,19,78,9,33,78.69119333755144,157.19458845917944,44,17,0,0
3335,39,Male,PhD,14,15,1,45,23.060304333503467,73.7342449297256,88,84,1,0
3336,42,Female,Master,4,56,13,38,9.791222568414348,142.78967810248702,83,63,0,0
3337,35,Other,PhD,13,96,7,8,47.88225545308036,186.27387760303122,7,7,1,0
3338,34,Female,High School,11,9,8,39,81.32168068956508,107.7766903074152,8,55,0,1
3339,29,Male,Master,10,18,2,40,38.486469646216925,92.38803910018987,17,4,1,0
3340,23,Other,PhD,4,66,12,6,2.887365066928005,110.5986544548655,30,31,0,0
3341,43,Female,High School,15,35,14,16,55.330971229826375,62.30600823079655,34,56,1,1
3342,44,Female,PhD,17,3,8,22,68.04713889235275,181.4697621368381,29,4,0,0
3343,25,Female,Bachelor,11,74,5,44,74.06949453360068,159.4563624922954,17,82,0,1
3344,36,Male,PhD,4,32,5,10,40.192495430928396,141.0968224706554,82,84,1,1
3345,59,Male,PhD,15,27,6,21,9.701963149240056,117.81841611252852,40,40,1,0
3346,18,Male,Bachelor,11,95,11,17,58.43264344633864,193.89495569043765,23,47,1,1
3347,46,Other,Master,1,79,4,48,32.95478852381818,59.54114589488408,85,50,1,1
3348,62,Male,Bachelor,5,8,5,27,94.68874822748529,56.62703298136991,47,23,1,0
3349,52,Other,Master,3,74,10,15,50.27121080613277,48.42766657263644,13,51,1,1
3350,57,Female,Bachelor,12,5,0,41,47.22660467989787,148.3551977289865,18,38,1,0
3351,31,Female,PhD,9,48,2,3,30.92095323183568,159.45712797486004,59,9,1,0
3352,52,Male,PhD,16,90,11,35,33.87865053835479,119.42283523333839,92,61,0,1
3353,62,Female,Master,13,75,8,21,51.2754784079912,130.39674206762345,21,80,1,1
3354,37,Male,Master,14,21,11,10,30.66647953149948,69.79215292127856,29,21,1,0
3355,30,Other,High School,7,47,4,20,89.23048843684121,7.951508494576465,14,9,1,0
3356,55,Female,High School,17,20,4,39,43.90179324291087,50.727168728250604,20,25,1,0
3357,63,Male,PhD,2,32,7,40,29.202208401302432,116.86064542608518,25,36,1,0
3358,25,Female,PhD,16,80,10,15,15.539483354114935,162.58653647687774,99,43,1,0
3359,60,Female,High School,6,55,10,41,67.2350726300358,155.43899568659944,11,78,0,1
3360,37,Male,High School,12,28,12,8,2.5786943285584063,35.89747283863625,6,81,0,0
3361,50,Female,Master,15,52,1,34,44.99957871699404,10.289242015245659,74,28,0,0
3362,43,Female,Bachelor,4,39,12,33,55.01218203672239,170.11200799920826,83,64,1,1
3363,56,Female,Master,3,73,6,8,33.978461088033164,15.117846540530323,34,45,0,0
3364,38,Female,High School,9,17,8,12,74.98177472750058,78.66225255781329,67,56,1,1
3365,59,Other,PhD,12,46,6,5,67.56604968379388,18.845131356983135,1,48,0,0
3366,60,Female,High School,9,12,11,3,97.13989875699617,112.80974208972134,19,8,0,0
3367,58,Female,PhD,13,26,4,45,50.876679928968194,72.66728623750325,46,14,0,0
3368,26,Male,PhD,11,61,12,27,53.781236462938296,40.49872356030251,83,15,0,0
3369,41,Other,PhD,0,73,5,10,24.583931919382216,119.03353364360825,11,39,1,1
3370,54,Male,PhD,19,95,3,33,38.54838907307205,72.67835797593791,52,25,1,0
3371,58,Male,Bachelor,19,44,13,34,2.686059115830397,33.35765034416029,16,63,1,0
3372,34,Male,High School,6,2,11,4,68.92747885976895,140.0172825128526,17,59,1,1
3373,41,Other,Master,8,21,6,38,31.162279968354,167.3616619764753,23,75,1,1
3374,38,Male,PhD,7,26,0,10,54.03670096666979,54.74851421749902,71,29,1,0
3375,56,Male,PhD,12,54,3,11,25.499239641094906,37.285009160368055,36,3,1,0
